id,filtered_words,features,label_index
R033,"['assume', 'treatment', 'east', 'check', 'wrong', 'culture.', 'information', 'begin', 'happy', 'among', 'support', 'drive.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1513,2664,3614,3901,4506,4687,5047,5347,5703,6512,6576,7362,8015,8190,8217,9391,9462],[4.019381523748645,4.137164559405029,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,2.6902455764687034,4.019381523748645,5.523458920524919,3.914021008090819,3.8187108282864943,4.830311739964974,3.7316994512968646,4.019381523748645,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
R045,"['fact', 'strong', 'free', 'instead.', 'care', 'audience', 'become.', 'likely', 'wide', 'final', 'through.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[309,781,1020,1073,1312,1653,1955,2227,2836,3614,4506,4687,5310,6355,7215,9462,9714],[4.270695952029551,5.117993812416755,2.5530444549552183,4.019381523748645,3.914021008090819,4.019381523748645,5.523458920524919,2.7200985396183848,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,3.7316994512968646,0.691153161953081,5.117993812416755])",1.0
R116,"['wish', 'difference', 'officer', 'door', 'them.', 'pass', 'pm', 'ready', 'various', 'fish', 'example', 'away.', 'ball', 'example', 'threat', 'hospital.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[495,696,934,1376,3614,4506,4687,4847,5047,6557,6647,6830,7026,7492,7866,8070,8392,8957,9462,9606],[4.270695952029551,4.270695952029551,4.830311739964974,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681,2.6902455764687034,4.019381523748645,4.137164559405029,4.830311739964974,4.607168188650764,4.019381523748645,4.42484663185681,4.137164559405029,4.137164559405029,5.523458920524919,0.691153161953081,8.274329118810059])",1.0
F056,"['senior', 'sense', 'sing', 'coach', 'tax', 'finally.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1619,3486,3514,4144,4921,5447,5850,6451,6587,7281,7936,8338],[0.691153161953081,4.830311739964974,2.849310271098391,4.270695952029551,3.7316994512968646,2.849310271098391,3.577548771469606,0.691153161953081,4.270695952029551,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R043,"['thought', 'common', 'water', 'also', 'break.', 'single', 'model', 'stay', 'allow', 'lot', 'player', 'sometimes.', 'three', 'letter', 'left.', 'late', 'majority', 'two', 'manager', 'laugh.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[55,433,564,1144,1652,2589,3079,3614,3673,3792,4506,4687,4728,4835,4943,5134,5925,6332,6604,6944,7102,7889,9244,9462,9640],[4.137164559405029,3.914021008090819,4.42484663185681,5.523458920524919,4.830311739964974,4.019381523748645,4.019381523748645,0.6871770135734415,5.523458920524919,3.4440173788450834,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.137164559405029,4.830311739964974,4.270695952029551,4.270695952029551,4.270695952029551,2.8154087194227095,4.270695952029551,4.42484663185681,3.914021008090819,0.691153161953081,5.117993812416755])",1.0
R145,"['common', 'happen', 'late', 'plan', 'away.', 'wish', 'hold', 'community', 'still', 'fast.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[495,2389,3079,3614,3712,4506,4687,4704,4831,6123,6332,6830,8174,9034,9144,9462],[4.270695952029551,3.7316994512968646,4.019381523748645,0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,5.523458920524919,4.019381523748645,4.270695952029551,4.830311739964974,3.914021008090819,2.8844015909096608,2.7826188965997183,0.691153161953081])",1.0
F200,"['pay', 'sound', 'data', 'low.', 'instead', 'involve', 'pick', 'low.', 'note', 'trade', 'set', 'time.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[419,503,1695,3892,4527,4897,5276,5342,5850,6166,6271,6747,7281,7372,7936,8338,8546,9909],[4.270695952029551,0.691153161953081,4.830311739964974,2.5530444549552183,3.7316994512968646,4.607168188650764,5.117993812416755,4.137164559405029,0.691153161953081,4.42484663185681,4.019381523748645,2.5530444549552183,0.6753425559264385,3.914021008090819,0.691153161953081,0.691153161953081,10.23598762483351,4.42484663185681])",0.0
F034,"['always', 'image', 'trouble', 'weight', 'care.', 'hair', 'deal', 'thank', 'history', 'ten', 'test.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1433,1687,2909,3486,4921,5085,5303,5390,5850,6543,7281,7664,7936,8004,8338,8960,9011],[0.691153161953081,4.137164559405029,4.42484663185681,4.137164559405029,2.849310271098391,2.849310271098391,3.2721671219184243,3.8187108282864943,5.523458920524919,0.691153161953081,4.137164559405029,0.6753425559264385,4.270695952029551,0.691153161953081,4.607168188650764,0.691153161953081,5.117993812416755,4.830311739964974])",0.0
F149,"['possible', 'book', 'house', 'position', 'question', 'indicate', 'leader.', 'much', 'late', 'rise', 'shake.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[393,503,524,1339,2947,3079,3892,4816,5836,5850,6100,6176,6485,6747,7281,7936,8338,9495],[4.137164559405029,0.691153161953081,3.4440173788450834,4.607168188650764,4.270695952029551,4.019381523748645,2.5530444549552183,3.5085558999826545,3.914021008090819,0.691153161953081,4.019381523748645,4.830311739964974,4.607168188650764,2.5530444549552183,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F051,"['country', 'community', 'friend.', 'official', 'word', 'billion', 'provide', 'break.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[258,503,3228,3519,3892,5850,5946,6747,7281,7870,7936,8174,8338,8485,9640],[4.019381523748645,0.691153161953081,5.117993812416755,4.830311739964974,2.5530444549552183,0.691153161953081,4.42484663185681,2.5530444549552183,0.6753425559264385,3.914021008090819,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645,5.117993812416755])",0.0
F089,"['become', 'animal', 'kitchen', 'though', 'report.', 'face', 'manage', 'product', 'movement', 'tv', 'hope', 'bar.', 'government', 'pay.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[447,503,756,1676,1811,2259,2918,3385,4034,4547,5294,5432,5850,6000,7090,7281,7360,7883,7936,8338,9676],[4.607168188650764,0.691153161953081,4.270695952029551,4.830311739964974,4.830311739964974,2.7200985396183848,3.0385522707369192,4.42484663185681,4.270695952029551,4.42484663185681,3.8187108282864943,2.7200985396183848,0.691153161953081,4.270695952029551,4.607168188650764,0.6753425559264385,4.607168188650764,4.019381523748645,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
F135,"['forward', 'medical', 'beat.', 'mission', 'citizen', 'large.', 'tough', 'write', 'partner', 'father', 'lot', 'concern', 'that.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[8,116,503,1800,1968,2918,3713,4943,5445,5447,5850,6069,6508,7281,7936,8268,8338,8411,9612,9676],[4.137164559405029,4.270695952029551,0.691153161953081,3.7316994512968646,4.270695952029551,3.0385522707369192,5.117993812416755,4.137164559405029,4.137164559405029,3.577548771469606,0.691153161953081,4.137164559405029,4.607168188650764,0.6753425559264385,0.691153161953081,4.019381523748645,0.691153161953081,3.3262343431887,5.117993812416755,3.0385522707369192])",0.0
F088,"['example', 'information', 'conference.', 'watch', 'success', 'paper', 'ahead.', 'compare', 'choose', 'deal', 'cost', 'commercial.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1433,1898,2259,2708,4490,4613,5850,7281,7936,8190,8338,8690,9246,9606,9663,9706,9813,9828],[0.691153161953081,4.137164559405029,4.607168188650764,2.7200985396183848,3.5085558999826545,4.137164559405029,5.117993812416755,0.691153161953081,0.6753425559264385,0.691153161953081,4.019381523748645,0.691153161953081,4.137164559405029,3.914021008090819,4.137164559405029,4.830311739964974,4.137164559405029,2.997730276216664,4.42484663185681])",0.0
R010,"['course', 'find', 'wide', 'forward.', 'republican', 'north', 'table', 'project', 'upon', 'indeed', 'know.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[843,1778,1886,2230,2836,3556,3614,3652,3931,4506,4616,4687,4934,6735,7510,9462],[5.523458920524919,4.607168188650764,5.117993812416755,4.42484663185681,4.270695952029551,2.8844015909096608,0.6871770135734415,4.137164559405029,3.7316994512968646,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819,5.117993812416755,4.270695952029551,0.691153161953081])",1.0
R211,"['soldier', 'race', 'husband.', 'face', 'energy', 'door.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[454,3614,4034,4141,4506,4687,6609,6944,8307,9142,9462],[3.5085558999826545,0.6871770135734415,4.270695952029551,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755,2.8154087194227095,4.019381523748645,5.117993812416755,0.691153161953081])",1.0
F204,"['two', 'onto', 'government.', 'plan', 'both.', 'serious', 'street', 'young.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1117,1256,3684,4319,4728,5252,5710,5850,6123,7281,7860,7936,8338,8506],[0.691153161953081,3.7316994512968646,3.125563647726549,4.019381523748645,3.5085558999826545,4.270695952029551,5.117993812416755,5.523458920524919,0.691153161953081,4.019381523748645,0.6753425559264385,2.958509563063383,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F168,"['approach', 'policy', 'think', 'face', 'program', 'appear', 'interview.', 'score', 'enough', 'require', 'popular', 'produce', 'party.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,573,1256,1648,1927,2335,3095,4034,4142,4201,4748,5138,5850,6148,7281,7860,7936,8182,8338,8449],[0.691153161953081,4.137164559405029,3.125563647726549,4.137164559405029,3.8187108282864943,4.270695952029551,4.42484663185681,4.270695952029551,4.607168188650764,4.830311739964974,4.137164559405029,4.830311739964974,0.691153161953081,4.270695952029551,0.6753425559264385,2.958509563063383,0.691153161953081,4.42484663185681,0.691153161953081,4.137164559405029])",0.0
R011,"['partner', 'seek', 'poor', 'fear', 'turn', 'give.', 'amount', 'represent', 'mother', 'traditional', 'page.', 'memory', 'significant', 'tax', 'writer.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[116,171,354,1770,3614,3813,3886,4486,4506,4687,6219,6587,6941,7222,7857,8103,8552,8717,8759,9462,9513],[4.270695952029551,3.914021008090819,4.607168188650764,2.920769235080536,0.6871770135734415,5.117993812416755,4.270695952029551,4.42484663185681,0.691153161953081,0.691153161953081,3.0811118851557153,4.137164559405029,4.137164559405029,4.607168188650764,5.117993812416755,4.42484663185681,4.607168188650764,4.137164559405029,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
R232,"['debate', 'keep', 'laugh', 'cause', 'ok', 'task', 'girl.', 'protect', 'mention', 'join', 'already', 'smile.', 'democrat', 'culture', 'laugh', 'court', 'purpose', 'system.', 'town', 'recently', 'action.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[316,594,821,2034,2059,2645,2907,3614,4506,4568,4687,4715,4827,5234,6358,7098,7235,7370,8089,8276,8451,8645,8952,9213,9462,9594],[4.019381523748645,4.270695952029551,2.849310271098391,4.607168188650764,2.60568818844064,4.270695952029551,4.019381523748645,0.6871770135734415,0.691153161953081,4.607168188650764,0.691153161953081,4.019381523748645,5.523458920524919,4.270695952029551,4.607168188650764,7.828042016181638,5.117993812416755,5.523458920524919,4.270695952029551,4.137164559405029,3.577548771469606,4.137164559405029,4.019381523748645,5.523458920524919,0.691153161953081,4.42484663185681])",1.0
R042,"['quality', 'role', 'development', 'open', 'property.', 'two', 'rule', 'modern.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[78,343,1770,2871,3350,3506,3614,4506,4687,4728,5783,6219,8208,9462],[5.117993812416755,3.8187108282864943,2.920769235080536,4.019381523748645,4.019381523748645,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,3.914021008090819,3.0811118851557153,5.117993812416755,0.691153161953081])",1.0
F182,"['hold', 'mean', 'much', 'compare.', 'parent', 'serve', 'call', 'recent', 'personal', 'tough.', 'pretty', 'listen', 'three', 'director', 'real.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[429,503,524,909,1725,1853,2389,3919,4377,4570,5146,5591,5850,5925,5963,7036,7281,7936,7939,8338,9932],[3.6516567436233283,0.691153161953081,3.4440173788450834,3.7316994512968646,4.019381523748645,4.270695952029551,3.7316994512968646,4.137164559405029,2.60568818844064,4.830311739964974,4.019381523748645,4.607168188650764,0.691153161953081,4.270695952029551,4.830311739964974,5.523458920524919,0.6753425559264385,0.691153161953081,3.8187108282864943,0.691153161953081,3.7316994512968646])",0.0
F036,"['mean', 'hundred', 'maintain', 'although.', 'run', 'focus', 'everybody', 'voice', 'drop', 'live.', 'name', 'respond', 'word', 'personal', 'scene', 'reality.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[15,266,503,909,1256,2500,2561,2929,3082,3519,3530,3931,5175,5247,5844,5850,6852,7281,7860,7936,7939,8338,8577],[4.270695952029551,4.607168188650764,0.691153161953081,3.7316994512968646,3.125563647726549,4.019381523748645,4.607168188650764,5.523458920524919,5.523458920524919,4.830311739964974,4.270695952029551,3.7316994512968646,4.42484663185681,4.270695952029551,4.42484663185681,0.691153161953081,5.117993812416755,0.6753425559264385,2.958509563063383,0.691153161953081,3.8187108282864943,0.691153161953081,3.914021008090819])",0.0
F068,"['well', 'production', 'read', 'piece', 'result.', 'feel', 'stock', 'black', 'travel', 'hit.', 'system', 'dream', 'include', 'event', 'message', 'body', 'determine.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[157,503,793,841,885,1948,2366,2715,2953,3115,3133,3892,3996,5850,6747,7281,7650,7670,7728,7936,8338,8353,8512,8681],[3.6516567436233283,0.691153161953081,4.137164559405029,4.42484663185681,5.117993812416755,3.914021008090819,4.019381523748645,4.270695952029551,4.270695952029551,4.830311739964974,4.42484663185681,2.5530444549552183,4.42484663185681,0.691153161953081,2.5530444549552183,0.6753425559264385,4.607168188650764,5.117993812416755,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,5.117993812416755,3.577548771469606])",0.0
R015,"['record', 'road', 'clearly', 'may.', 'data', 'hold', 'fast', 'fund', 'listen', 'increase.', 'crime', 'writer', 'compare', 'something', 'begin', 'today', 'get', 'view.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[429,731,1513,1695,2389,3556,3614,4347,4506,4638,4687,5725,5972,6572,6623,6906,8238,9246,9263,9426,9462,9806,9826],[3.6516567436233283,4.137164559405029,4.019381523748645,4.830311739964974,3.7316994512968646,2.8844015909096608,0.6871770135734415,4.830311739964974,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,4.607168188650764,5.117993812416755,4.607168188650764,4.830311739964974,4.019381523748645,3.914021008090819,4.137164559405029,4.270695952029551,0.691153161953081,4.270695952029551,4.019381523748645])",1.0
R147,"['everything', 'dark', 'however', 'account', 'area', 'begin', 'hold', 'why.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[697,821,911,1513,2059,2389,3614,4506,4687,5649,6740,9156,9187,9462],[4.137164559405029,2.849310271098391,4.270695952029551,4.019381523748645,2.60568818844064,3.7316994512968646,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,5.523458920524919,3.914021008090819,4.607168188650764,0.691153161953081])",1.0
F198,"['pull', 'so.', 'according', 'management', 'senior.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1241,1783,2259,5850,6597,7281,7564,7936,8338,8438,9813],[0.691153161953081,3.4440173788450834,5.523458920524919,2.7200985396183848,0.691153161953081,4.270695952029551,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,5.117993812416755,2.997730276216664])",0.0
R081,"['military', 'best', 'leg.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[763,821,1238,2059,3614,4506,4687,5877,9462],[4.270695952029551,2.849310271098391,5.523458920524919,2.60568818844064,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,0.691153161953081])",1.0
F050,"['adult', 'finally', 'whatever', 'say.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[72,503,650,1817,5739,5850,7281,7695,7936,8338],[4.42484663185681,0.691153161953081,2.958509563063383,4.137164559405029,4.830311739964974,0.691153161953081,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081])",0.0
F162,"['subject', 'new', 'thought.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,585,3486,4461,4921,5850,7281,7936,8338,8655],[0.691153161953081,4.137164559405029,2.849310271098391,5.523458920524919,2.849310271098391,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R028,"['event', 'allow', 'agency', 'seven', 'sense', 'similar.', 'month', 'service', 'participant.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[765,1020,1762,1776,2227,2252,3614,4506,4687,4835,5447,5741,7728,7850,9462],[4.270695952029551,2.5530444549552183,4.137164559405029,4.607168188650764,2.7200985396183848,4.019381523748645,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,3.577548771469606,4.607168188650764,4.137164559405029,3.8187108282864943,0.691153161953081])",1.0
R195,"['charge', 'push', 'clearly', 'shoulder', 'cell.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[3614,4506,4687,4991,5432,5978,6756,6812,8238,8549,9462],[0.6871770135734415,0.691153161953081,0.691153161953081,2.7508701982851385,2.7200985396183848,4.607168188650764,3.577548771469606,4.830311739964974,4.019381523748645,5.117993812416755,0.691153161953081])",1.0
F116,"['bag', 'travel', 'require', 'meeting', 'history', 'worker', 'mean.', 'trial', 'floor', 'share', 'since', 'sister', 'war.', 'pull', 'treatment', 'also', 'we.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[20,415,503,650,2412,2676,3410,3521,3792,3947,4319,5850,6287,6543,6597,6749,7281,7936,8015,8338,8449,8457,8681],[4.137164559405029,4.42484663185681,0.691153161953081,2.958509563063383,5.117993812416755,4.42484663185681,4.607168188650764,4.42484663185681,3.4440173788450834,4.607168188650764,3.5085558999826545,0.691153161953081,3.7316994512968646,4.137164559405029,4.270695952029551,4.830311739964974,0.6753425559264385,0.691153161953081,3.7316994512968646,0.691153161953081,4.137164559405029,5.117993812416755,3.577548771469606])",0.0
R018,"['easy', 'bag', 'trial.', 'minute', 'trade', 'task', 'apply', 'practice.', 'manage', 'lay', 'politics', 'conference', 'lose', 'paper', 'body.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[415,419,760,3032,3357,3567,3614,4422,4475,4506,4687,5657,5726,5887,7066,7312,7883,8451,8690,9462],[4.42484663185681,4.270695952029551,4.830311739964974,5.117993812416755,3.8187108282864943,4.830311739964974,0.6871770135734415,3.7316994512968646,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029,3.8187108282864943,3.8187108282864943,2.8844015909096608,4.270695952029551,4.019381523748645,3.577548771469606,4.137164559405029,0.691153161953081])",1.0
F073,"['song', 'show', 'usually', 'task', 'indeed', 'tonight', 'institution.', 'away', 'ask', 'within', 'huge', 'western', 'finally', 'player.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,524,1817,2066,2198,2263,2990,3389,3507,3737,4019,4934,5850,7180,7281,7350,7936,8338,8451,9817,9876],[0.691153161953081,3.4440173788450834,4.137164559405029,2.7508701982851385,4.019381523748645,4.607168188650764,4.019381523748645,3.914021008090819,4.270695952029551,4.137164559405029,3.914021008090819,3.914021008090819,0.691153161953081,5.523458920524919,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,3.577548771469606,3.6516567436233283,2.7508701982851385])",0.0
F059,"['fight', 'service', 'anything', 'reduce.', 'far', 'field', 'hospital', 'friend', 'little.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[488,503,1256,2114,2252,2526,4158,4930,5850,6077,7074,7281,7709,7860,7936,8338],[4.137164559405029,0.691153161953081,3.125563647726549,4.830311739964974,4.019381523748645,4.019381523748645,4.019381523748645,3.2208738275308737,0.691153161953081,5.523458920524919,3.577548771469606,0.6753425559264385,5.523458920524919,2.958509563063383,0.691153161953081,0.691153161953081])",0.0
R078,"['congress', 'growth', 'campaign', 'nation', 'wife', 'away.', 'young', 'threat', 'foreign', 'money', 'admit.', 'ready', 'soon', 'suffer', 'might', 'condition', 'ago', 'two.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[141,320,1041,1896,3021,3614,3761,3924,4014,4506,4687,4991,5328,5432,6103,6135,6206,6557,6675,6830,7809,8070,8728,9462],[4.830311739964974,4.137164559405029,4.137164559405029,4.270695952029551,4.607168188650764,0.6871770135734415,5.523458920524919,3.914021008090819,4.270695952029551,0.691153161953081,0.691153161953081,2.7508701982851385,3.5085558999826545,2.7200985396183848,5.523458920524919,4.137164559405029,4.42484663185681,4.019381523748645,4.270695952029551,4.830311739964974,4.607168188650764,4.137164559405029,3.6516567436233283,0.691153161953081])",1.0
F216,"['five', 'science', 'expect.', 'dinner', 'several', 'improve', 'wind', 'research.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,2240,2408,2558,3363,3892,5850,5974,6747,7066,7281,7936,8219,8338,9227],[0.691153161953081,4.42484663185681,5.117993812416755,3.914021008090819,4.019381523748645,2.5530444549552183,0.691153161953081,3.914021008090819,2.5530444549552183,2.8844015909096608,0.6753425559264385,0.691153161953081,5.523458920524919,0.691153161953081,4.019381523748645])",0.0
F206,"['house', 'fire.', 'recently', 'since', 'film', 'study', 'newspaper', 'always.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,2034,3238,3486,4224,4921,5003,5836,5850,5854,6287,6816,7281,7936,8338],[0.691153161953081,4.607168188650764,4.607168188650764,2.849310271098391,5.117993812416755,2.849310271098391,3.914021008090819,3.914021008090819,0.691153161953081,4.42484663185681,3.7316994512968646,5.117993812416755,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R036,"['type', 'beautiful', 'policy.', 'crime', 'surface', 'either', 'air.', 'current', 'modern', 'key', 'parent', 'send.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[731,1273,1918,2336,3131,3526,3614,4506,4687,5952,6944,7066,7281,9126,9189,9462,9932],[4.137164559405029,3.7316994512968646,5.117993812416755,4.137164559405029,4.42484663185681,4.019381523748645,0.6871770135734415,0.691153161953081,0.691153161953081,5.523458920524919,2.8154087194227095,2.8844015909096608,0.6753425559264385,4.830311739964974,4.137164559405029,0.691153161953081,3.7316994512968646])",1.0
F104,"['usually', 'inside', 'congress.', 'believe', 'social', 'kid', 'something.', 'free', 'animal', 'response', 'second.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[190,503,533,650,823,1073,2445,2513,2990,3723,4240,5850,7281,7360,7936,8338,9066],[4.830311739964974,0.691153161953081,4.137164559405029,2.958509563063383,4.270695952029551,4.019381523748645,4.270695952029551,5.523458920524919,4.019381523748645,4.42484663185681,4.830311739964974,0.691153161953081,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
F000,"['despite', 'size', 'site.', 'force', 'second', 'red', 'member', 'range', 'huge.', 'science', 'position', 'audience', 'water', 'across', 'city.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[52,165,206,391,503,1301,1312,1339,2589,3192,3363,4377,4648,5321,5850,6790,7074,7281,7936,8338,9256],[5.117993812416755,4.137164559405029,4.607168188650764,4.019381523748645,0.691153161953081,3.914021008090819,3.914021008090819,4.607168188650764,4.019381523748645,4.42484663185681,4.019381523748645,2.60568818844064,5.523458920524919,4.019381523748645,0.691153161953081,4.607168188650764,3.577548771469606,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R136,"['outside', 'life', 'place', 'behavior', 'southern.', 'service', 'memory', 'doctor', 'student', 'nature.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[735,777,1417,2252,3477,3536,3614,4506,4687,5047,6390,6941,8346,8568,9462],[3.6516567436233283,5.117993812416755,5.117993812416755,4.019381523748645,4.607168188650764,3.8187108282864943,0.6871770135734415,0.691153161953081,0.691153161953081,2.6902455764687034,4.830311739964974,4.137164559405029,4.830311739964974,4.607168188650764,0.691153161953081])",1.0
F019,"['final', 'three', 'meet', 'travel', 'plan', 'toward.', 'way', 'majority', 'respond', 'tend', 'affect', 'green.', 'goal', 'pick', 'high', 'lose.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1653,1810,2066,2116,2500,4531,5017,5089,5850,5925,6055,6123,7016,7281,7372,7936,8338,8681,9244,9391,9876,9940],[0.691153161953081,4.019381523748645,4.019381523748645,2.7508701982851385,4.830311739964974,4.019381523748645,4.830311739964974,5.117993812416755,3.7316994512968646,0.691153161953081,4.270695952029551,4.137164559405029,4.019381523748645,5.523458920524919,0.6753425559264385,3.914021008090819,0.691153161953081,0.691153161953081,3.577548771469606,3.914021008090819,4.019381523748645,2.7508701982851385,4.270695952029551])",0.0
R012,"['sell', 'example', 'series', 'ok', 'stock', 'cut', 'wall.', 'treatment', 'able', 'whole.', 'able', 'situation', 'guess', 'receive.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[793,1020,1206,2227,2645,2687,3072,3073,3136,3496,3614,4463,4485,4506,4687,8015,8660,9462,9606],[4.137164559405029,2.5530444549552183,3.8187108282864943,2.7200985396183848,4.270695952029551,4.830311739964974,4.830311739964974,5.117993812416755,3.8187108282864943,8.03876304749729,0.6871770135734415,4.607168188650764,3.5085558999826545,0.691153161953081,0.691153161953081,3.7316994512968646,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
R052,"['movement', 'listen', 'officer', 'participant', 'marriage.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[429,696,1344,3614,4506,4687,5047,5294,5396,9462],[3.6516567436233283,4.270695952029551,5.523458920524919,0.6871770135734415,0.691153161953081,0.691153161953081,2.6902455764687034,3.8187108282864943,4.830311739964974,0.691153161953081])",1.0
R123,"['official', 'popular', 'mind', 'condition', 'test.', 'affect', 'even', 'also', 'blood', 'indeed', 'man', 'safe', 'family.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,2059,2359,2569,3184,3614,3792,4506,4687,4934,5328,6055,6148,6406,7642,8033,8485,8960,9462],[2.849310271098391,2.60568818844064,3.914021008090819,3.4440173788450834,2.6902455764687034,0.6871770135734415,3.4440173788450834,0.691153161953081,0.691153161953081,3.914021008090819,3.5085558999826545,4.137164559405029,4.270695952029551,4.270695952029551,4.607168188650764,5.523458920524919,4.019381523748645,5.117993812416755,0.691153161953081])",1.0
F040,"['travel', 'sign', 'professor.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,2259,3180,5850,6756,7281,7936,8338,8681,9813],[0.691153161953081,2.7200985396183848,5.117993812416755,0.691153161953081,3.577548771469606,0.6753425559264385,0.691153161953081,0.691153161953081,3.577548771469606,2.997730276216664])",0.0
